"","ym","alertOrNot","countryName","sumFundingAll","year","disaster.type","total_Affected"
"391",200608,"LOW","Afghanistan",12768338,2006,"Drought",19900000
"392",200608,"LOW","Afghanistan",12768338,2006,"Earthquake",2649849
"393",200608,"LOW","Afghanistan",12768338,2006,"Epidemic",13083
"394",200608,"LOW","Afghanistan",12768338,2006,"Extreme temperature ",0
"395",200608,"LOW","Afghanistan",12768338,2006,"Flood",22837930
"396",200608,"LOW","Afghanistan",12768338,2006,"Landslide",317757
"397",200608,"LOW","Afghanistan",12768338,2006,"Mass movement (dry)",0
"398",200608,"LOW","Afghanistan",12768338,2006,"Storm",66293714
"399",200608,"LOW","Afghanistan",12768338,2006,"Volcanic activity",74849
"400",200608,"LOW","Afghanistan",12768338,2006,"Wildfire",0
"401",200608,"LOW","Central African Republic",266149,2006,"Drought",19900000
"402",200608,"LOW","Central African Republic",266149,2006,"Earthquake",2649849
"403",200608,"LOW","Central African Republic",266149,2006,"Epidemic",13083
"404",200608,"LOW","Central African Republic",266149,2006,"Extreme temperature ",0
"405",200608,"LOW","Central African Republic",266149,2006,"Flood",22837930
"406",200608,"LOW","Central African Republic",266149,2006,"Landslide",317757
"407",200608,"LOW","Central African Republic",266149,2006,"Mass movement (dry)",0
"408",200608,"LOW","Central African Republic",266149,2006,"Storm",66293714
"409",200608,"LOW","Central African Republic",266149,2006,"Volcanic activity",74849
"410",200608,"LOW","Central African Republic",266149,2006,"Wildfire",0
"411",200608,"LOW","Eritrea",1141140,2006,"Drought",19900000
"412",200608,"LOW","Eritrea",1141140,2006,"Earthquake",2649849
"413",200608,"LOW","Eritrea",1141140,2006,"Epidemic",13083
"414",200608,"LOW","Eritrea",1141140,2006,"Extreme temperature ",0
"415",200608,"LOW","Eritrea",1141140,2006,"Flood",22837930
"416",200608,"LOW","Eritrea",1141140,2006,"Landslide",317757
"417",200608,"LOW","Eritrea",1141140,2006,"Mass movement (dry)",0
"418",200608,"LOW","Eritrea",1141140,2006,"Storm",66293714
"419",200608,"LOW","Eritrea",1141140,2006,"Volcanic activity",74849
"420",200608,"LOW","Eritrea",1141140,2006,"Wildfire",0
"421",200608,"LOW","Ethiopia",49755,2006,"Drought",19900000
"422",200608,"LOW","Ethiopia",49755,2006,"Earthquake",2649849
"423",200608,"LOW","Ethiopia",49755,2006,"Epidemic",13083
"424",200608,"LOW","Ethiopia",49755,2006,"Extreme temperature ",0
"425",200608,"LOW","Ethiopia",49755,2006,"Flood",22837930
"426",200608,"LOW","Ethiopia",49755,2006,"Landslide",317757
"427",200608,"LOW","Ethiopia",49755,2006,"Mass movement (dry)",0
"428",200608,"LOW","Ethiopia",49755,2006,"Storm",66293714
"429",200608,"LOW","Ethiopia",49755,2006,"Volcanic activity",74849
"430",200608,"LOW","Ethiopia",49755,2006,"Wildfire",0
"431",200608,"LOW","Guinea",5e+05,2006,"Drought",19900000
"432",200608,"LOW","Guinea",5e+05,2006,"Earthquake",2649849
"433",200608,"LOW","Guinea",5e+05,2006,"Epidemic",13083
"434",200608,"LOW","Guinea",5e+05,2006,"Extreme temperature ",0
"435",200608,"LOW","Guinea",5e+05,2006,"Flood",22837930
"436",200608,"LOW","Guinea",5e+05,2006,"Landslide",317757
"437",200608,"LOW","Guinea",5e+05,2006,"Mass movement (dry)",0
"438",200608,"LOW","Guinea",5e+05,2006,"Storm",66293714
"439",200608,"LOW","Guinea",5e+05,2006,"Volcanic activity",74849
"440",200608,"LOW","Guinea",5e+05,2006,"Wildfire",0
"441",200608,"LOW","Liberia",695010,2006,"Drought",19900000
"442",200608,"LOW","Liberia",695010,2006,"Earthquake",2649849
"443",200608,"LOW","Liberia",695010,2006,"Epidemic",13083
"444",200608,"LOW","Liberia",695010,2006,"Extreme temperature ",0
"445",200608,"LOW","Liberia",695010,2006,"Flood",22837930
"446",200608,"LOW","Liberia",695010,2006,"Landslide",317757
"447",200608,"LOW","Liberia",695010,2006,"Mass movement (dry)",0
"448",200608,"LOW","Liberia",695010,2006,"Storm",66293714
"449",200608,"LOW","Liberia",695010,2006,"Volcanic activity",74849
"450",200608,"LOW","Liberia",695010,2006,"Wildfire",0
"451",200608,"LOW","Somalia",149800,2006,"Drought",19900000
"452",200608,"LOW","Somalia",149800,2006,"Earthquake",2649849
"453",200608,"LOW","Somalia",149800,2006,"Epidemic",13083
"454",200608,"LOW","Somalia",149800,2006,"Extreme temperature ",0
"455",200608,"LOW","Somalia",149800,2006,"Flood",22837930
"456",200608,"LOW","Somalia",149800,2006,"Landslide",317757
"457",200608,"LOW","Somalia",149800,2006,"Mass movement (dry)",0
"458",200608,"LOW","Somalia",149800,2006,"Storm",66293714
"459",200608,"LOW","Somalia",149800,2006,"Volcanic activity",74849
"460",200608,"LOW","Somalia",149800,2006,"Wildfire",0
"461",200608,"LOW","Zambia",5e+05,2006,"Drought",19900000
"462",200608,"LOW","Zambia",5e+05,2006,"Earthquake",2649849
"463",200608,"LOW","Zambia",5e+05,2006,"Epidemic",13083
"464",200608,"LOW","Zambia",5e+05,2006,"Extreme temperature ",0
"465",200608,"LOW","Zambia",5e+05,2006,"Flood",22837930
"466",200608,"LOW","Zambia",5e+05,2006,"Landslide",317757
"467",200608,"LOW","Zambia",5e+05,2006,"Mass movement (dry)",0
"468",200608,"LOW","Zambia",5e+05,2006,"Storm",66293714
"469",200608,"LOW","Zambia",5e+05,2006,"Volcanic activity",74849
"470",200608,"LOW","Zambia",5e+05,2006,"Wildfire",0
"471",200609,"MED","Burkina Faso",2e+06,2006,"Drought",19900000
"472",200609,"MED","Burkina Faso",2e+06,2006,"Earthquake",2649849
"473",200609,"MED","Burkina Faso",2e+06,2006,"Epidemic",13083
"474",200609,"MED","Burkina Faso",2e+06,2006,"Extreme temperature ",0
"475",200609,"MED","Burkina Faso",2e+06,2006,"Flood",22837930
"476",200609,"MED","Burkina Faso",2e+06,2006,"Landslide",317757
"477",200609,"MED","Burkina Faso",2e+06,2006,"Mass movement (dry)",0
"478",200609,"MED","Burkina Faso",2e+06,2006,"Storm",66293714
"479",200609,"MED","Burkina Faso",2e+06,2006,"Volcanic activity",74849
"480",200609,"MED","Burkina Faso",2e+06,2006,"Wildfire",0
"481",200609,"MED","Burundi",1661322,2006,"Drought",19900000
"482",200609,"MED","Burundi",1661322,2006,"Earthquake",2649849
"483",200609,"MED","Burundi",1661322,2006,"Epidemic",13083
"484",200609,"MED","Burundi",1661322,2006,"Extreme temperature ",0
"485",200609,"MED","Burundi",1661322,2006,"Flood",22837930
"486",200609,"MED","Burundi",1661322,2006,"Landslide",317757
"487",200609,"MED","Burundi",1661322,2006,"Mass movement (dry)",0
"488",200609,"MED","Burundi",1661322,2006,"Storm",66293714
"489",200609,"MED","Burundi",1661322,2006,"Volcanic activity",74849
"490",200609,"MED","Burundi",1661322,2006,"Wildfire",0
"491",200609,"MED","Central African Republic",1463429,2006,"Drought",19900000
"492",200609,"MED","Central African Republic",1463429,2006,"Earthquake",2649849
"493",200609,"MED","Central African Republic",1463429,2006,"Epidemic",13083
"494",200609,"MED","Central African Republic",1463429,2006,"Extreme temperature ",0
"495",200609,"MED","Central African Republic",1463429,2006,"Flood",22837930
"496",200609,"MED","Central African Republic",1463429,2006,"Landslide",317757
"497",200609,"MED","Central African Republic",1463429,2006,"Mass movement (dry)",0
"498",200609,"MED","Central African Republic",1463429,2006,"Storm",66293714
"499",200609,"MED","Central African Republic",1463429,2006,"Volcanic activity",74849
"500",200609,"MED","Central African Republic",1463429,2006,"Wildfire",0
"501",200609,"MED","Cote d'Ivoire",3e+06,2006,"Drought",19900000
"502",200609,"MED","Cote d'Ivoire",3e+06,2006,"Earthquake",2649849
"503",200609,"MED","Cote d'Ivoire",3e+06,2006,"Epidemic",13083
"504",200609,"MED","Cote d'Ivoire",3e+06,2006,"Extreme temperature ",0
"505",200609,"MED","Cote d'Ivoire",3e+06,2006,"Flood",22837930
"506",200609,"MED","Cote d'Ivoire",3e+06,2006,"Landslide",317757
"507",200609,"MED","Cote d'Ivoire",3e+06,2006,"Mass movement (dry)",0
"508",200609,"MED","Cote d'Ivoire",3e+06,2006,"Storm",66293714
"509",200609,"MED","Cote d'Ivoire",3e+06,2006,"Volcanic activity",74849
"510",200609,"MED","Cote d'Ivoire",3e+06,2006,"Wildfire",0
"511",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Drought",19900000
"512",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Earthquake",2649849
"513",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Epidemic",13083
"514",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Extreme temperature ",0
"515",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Flood",22837930
"516",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Landslide",317757
"517",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Mass movement (dry)",0
"518",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Storm",66293714
"519",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Volcanic activity",74849
"520",200609,"MED","Democratic Republic of the Congo",1.8e+07,2006,"Wildfire",0
"521",200609,"MED","Eritrea",1698965,2006,"Drought",19900000
"522",200609,"MED","Eritrea",1698965,2006,"Earthquake",2649849
"523",200609,"MED","Eritrea",1698965,2006,"Epidemic",13083
"524",200609,"MED","Eritrea",1698965,2006,"Extreme temperature ",0
"525",200609,"MED","Eritrea",1698965,2006,"Flood",22837930
"526",200609,"MED","Eritrea",1698965,2006,"Landslide",317757
"527",200609,"MED","Eritrea",1698965,2006,"Mass movement (dry)",0
"528",200609,"MED","Eritrea",1698965,2006,"Storm",66293714
"529",200609,"MED","Eritrea",1698965,2006,"Volcanic activity",74849
"530",200609,"MED","Eritrea",1698965,2006,"Wildfire",0
"531",200609,"MED","Guinea",999999.41,2006,"Drought",19900000
"532",200609,"MED","Guinea",999999.41,2006,"Earthquake",2649849
"533",200609,"MED","Guinea",999999.41,2006,"Epidemic",13083
"534",200609,"MED","Guinea",999999.41,2006,"Extreme temperature ",0
"535",200609,"MED","Guinea",999999.41,2006,"Flood",22837930
"536",200609,"MED","Guinea",999999.41,2006,"Landslide",317757
"537",200609,"MED","Guinea",999999.41,2006,"Mass movement (dry)",0
"538",200609,"MED","Guinea",999999.41,2006,"Storm",66293714
"539",200609,"MED","Guinea",999999.41,2006,"Volcanic activity",74849
"540",200609,"MED","Guinea",999999.41,2006,"Wildfire",0
"541",200609,"MED","Kenya",3500000,2006,"Drought",19900000
"542",200609,"MED","Kenya",3500000,2006,"Earthquake",2649849
"543",200609,"MED","Kenya",3500000,2006,"Epidemic",13083
"544",200609,"MED","Kenya",3500000,2006,"Extreme temperature ",0
"545",200609,"MED","Kenya",3500000,2006,"Flood",22837930
"546",200609,"MED","Kenya",3500000,2006,"Landslide",317757
"547",200609,"MED","Kenya",3500000,2006,"Mass movement (dry)",0
"548",200609,"MED","Kenya",3500000,2006,"Storm",66293714
"549",200609,"MED","Kenya",3500000,2006,"Volcanic activity",74849
"550",200609,"MED","Kenya",3500000,2006,"Wildfire",0
"551",200609,"MED","Liberia",3288670.97,2006,"Drought",19900000
"552",200609,"MED","Liberia",3288670.97,2006,"Earthquake",2649849
"553",200609,"MED","Liberia",3288670.97,2006,"Epidemic",13083
"554",200609,"MED","Liberia",3288670.97,2006,"Extreme temperature ",0
"555",200609,"MED","Liberia",3288670.97,2006,"Flood",22837930
"556",200609,"MED","Liberia",3288670.97,2006,"Landslide",317757
"557",200609,"MED","Liberia",3288670.97,2006,"Mass movement (dry)",0
"558",200609,"MED","Liberia",3288670.97,2006,"Storm",66293714
"559",200609,"MED","Liberia",3288670.97,2006,"Volcanic activity",74849
"560",200609,"MED","Liberia",3288670.97,2006,"Wildfire",0
"561",200609,"MED","Mali",1985598,2006,"Drought",19900000
"562",200609,"MED","Mali",1985598,2006,"Earthquake",2649849
"563",200609,"MED","Mali",1985598,2006,"Epidemic",13083
"564",200609,"MED","Mali",1985598,2006,"Extreme temperature ",0
"565",200609,"MED","Mali",1985598,2006,"Flood",22837930
"566",200609,"MED","Mali",1985598,2006,"Landslide",317757
"567",200609,"MED","Mali",1985598,2006,"Mass movement (dry)",0
"568",200609,"MED","Mali",1985598,2006,"Storm",66293714
"569",200609,"MED","Mali",1985598,2006,"Volcanic activity",74849
"570",200609,"MED","Mali",1985598,2006,"Wildfire",0
"571",200609,"MED","Mauritania",2075604,2006,"Drought",19900000
"572",200609,"MED","Mauritania",2075604,2006,"Earthquake",2649849
"573",200609,"MED","Mauritania",2075604,2006,"Epidemic",13083
"574",200609,"MED","Mauritania",2075604,2006,"Extreme temperature ",0
"575",200609,"MED","Mauritania",2075604,2006,"Flood",22837930
"576",200609,"MED","Mauritania",2075604,2006,"Landslide",317757
"577",200609,"MED","Mauritania",2075604,2006,"Mass movement (dry)",0
"578",200609,"MED","Mauritania",2075604,2006,"Storm",66293714
"579",200609,"MED","Mauritania",2075604,2006,"Volcanic activity",74849
"580",200609,"MED","Mauritania",2075604,2006,"Wildfire",0
"581",200609,"MED","Republic of Congo",1e+06,2006,"Drought",19900000
"582",200609,"MED","Republic of Congo",1e+06,2006,"Earthquake",2649849
"583",200609,"MED","Republic of Congo",1e+06,2006,"Epidemic",13083
"584",200609,"MED","Republic of Congo",1e+06,2006,"Extreme temperature ",0
"585",200609,"MED","Republic of Congo",1e+06,2006,"Flood",22837930
"586",200609,"MED","Republic of Congo",1e+06,2006,"Landslide",317757
"587",200609,"MED","Republic of Congo",1e+06,2006,"Mass movement (dry)",0
"588",200609,"MED","Republic of Congo",1e+06,2006,"Storm",66293714
"589",200609,"MED","Republic of Congo",1e+06,2006,"Volcanic activity",74849
"590",200609,"MED","Republic of Congo",1e+06,2006,"Wildfire",0
"591",200609,"MED","Republic of the Sudan",4500000,2006,"Drought",19900000
"592",200609,"MED","Republic of the Sudan",4500000,2006,"Earthquake",2649849
"593",200609,"MED","Republic of the Sudan",4500000,2006,"Epidemic",13083
"594",200609,"MED","Republic of the Sudan",4500000,2006,"Extreme temperature ",0
"595",200609,"MED","Republic of the Sudan",4500000,2006,"Flood",22837930
"596",200609,"MED","Republic of the Sudan",4500000,2006,"Landslide",317757
"597",200609,"MED","Republic of the Sudan",4500000,2006,"Mass movement (dry)",0
"598",200609,"MED","Republic of the Sudan",4500000,2006,"Storm",66293714
"599",200609,"MED","Republic of the Sudan",4500000,2006,"Volcanic activity",74849
"600",200609,"MED","Republic of the Sudan",4500000,2006,"Wildfire",0
"601",200609,"MED","Sri Lanka",3863950,2006,"Drought",19900000
"602",200609,"MED","Sri Lanka",3863950,2006,"Earthquake",2649849
"603",200609,"MED","Sri Lanka",3863950,2006,"Epidemic",13083
"604",200609,"MED","Sri Lanka",3863950,2006,"Extreme temperature ",0
"605",200609,"MED","Sri Lanka",3863950,2006,"Flood",22837930
"606",200609,"MED","Sri Lanka",3863950,2006,"Landslide",317757
"607",200609,"MED","Sri Lanka",3863950,2006,"Mass movement (dry)",0
"608",200609,"MED","Sri Lanka",3863950,2006,"Storm",66293714
"609",200609,"MED","Sri Lanka",3863950,2006,"Volcanic activity",74849
"610",200609,"MED","Sri Lanka",3863950,2006,"Wildfire",0
"611",200609,"MED","Zimbabwe",999990.09,2006,"Drought",19900000
"612",200609,"MED","Zimbabwe",999990.09,2006,"Earthquake",2649849
"613",200609,"MED","Zimbabwe",999990.09,2006,"Epidemic",13083
"614",200609,"MED","Zimbabwe",999990.09,2006,"Extreme temperature ",0
"615",200609,"MED","Zimbabwe",999990.09,2006,"Flood",22837930
"616",200609,"MED","Zimbabwe",999990.09,2006,"Landslide",317757
"617",200609,"MED","Zimbabwe",999990.09,2006,"Mass movement (dry)",0
"618",200609,"MED","Zimbabwe",999990.09,2006,"Storm",66293714
"619",200609,"MED","Zimbabwe",999990.09,2006,"Volcanic activity",74849
"620",200609,"MED","Zimbabwe",999990.09,2006,"Wildfire",0
"621",200610,"MED","Burundi",325195,2006,"Drought",19900000
"622",200610,"MED","Burundi",325195,2006,"Earthquake",2649849
"623",200610,"MED","Burundi",325195,2006,"Epidemic",13083
"624",200610,"MED","Burundi",325195,2006,"Extreme temperature ",0
"625",200610,"MED","Burundi",325195,2006,"Flood",22837930
"626",200610,"MED","Burundi",325195,2006,"Landslide",317757
"627",200610,"MED","Burundi",325195,2006,"Mass movement (dry)",0
"628",200610,"MED","Burundi",325195,2006,"Storm",66293714
"629",200610,"MED","Burundi",325195,2006,"Volcanic activity",74849
"630",200610,"MED","Burundi",325195,2006,"Wildfire",0
"631",200610,"MED","Central African Republic",539300,2006,"Drought",19900000
"632",200610,"MED","Central African Republic",539300,2006,"Earthquake",2649849
"633",200610,"MED","Central African Republic",539300,2006,"Epidemic",13083
"634",200610,"MED","Central African Republic",539300,2006,"Extreme temperature ",0
"635",200610,"MED","Central African Republic",539300,2006,"Flood",22837930
"636",200610,"MED","Central African Republic",539300,2006,"Landslide",317757
"637",200610,"MED","Central African Republic",539300,2006,"Mass movement (dry)",0
"638",200610,"MED","Central African Republic",539300,2006,"Storm",66293714
"639",200610,"MED","Central African Republic",539300,2006,"Volcanic activity",74849
"640",200610,"MED","Central African Republic",539300,2006,"Wildfire",0
"641",200610,"MED","Cote d'Ivoire",806245,2006,"Drought",19900000
"642",200610,"MED","Cote d'Ivoire",806245,2006,"Earthquake",2649849
"643",200610,"MED","Cote d'Ivoire",806245,2006,"Epidemic",13083
"644",200610,"MED","Cote d'Ivoire",806245,2006,"Extreme temperature ",0
"645",200610,"MED","Cote d'Ivoire",806245,2006,"Flood",22837930
"646",200610,"MED","Cote d'Ivoire",806245,2006,"Landslide",317757
"647",200610,"MED","Cote d'Ivoire",806245,2006,"Mass movement (dry)",0
"648",200610,"MED","Cote d'Ivoire",806245,2006,"Storm",66293714
"649",200610,"MED","Cote d'Ivoire",806245,2006,"Volcanic activity",74849
"650",200610,"MED","Cote d'Ivoire",806245,2006,"Wildfire",0
"651",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Drought",19900000
"652",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Earthquake",2649849
"653",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Epidemic",13083
"654",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Extreme temperature ",0
"655",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Flood",22837930
"656",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Landslide",317757
"657",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Mass movement (dry)",0
"658",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Storm",66293714
"659",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Volcanic activity",74849
"660",200610,"MED","Democratic Republic of the Congo",3e+06,2006,"Wildfire",0
"661",200610,"MED","Ethiopia",2967602,2006,"Drought",19900000
"662",200610,"MED","Ethiopia",2967602,2006,"Earthquake",2649849
"663",200610,"MED","Ethiopia",2967602,2006,"Epidemic",13083
"664",200610,"MED","Ethiopia",2967602,2006,"Extreme temperature ",0
"665",200610,"MED","Ethiopia",2967602,2006,"Flood",22837930
"666",200610,"MED","Ethiopia",2967602,2006,"Landslide",317757
"667",200610,"MED","Ethiopia",2967602,2006,"Mass movement (dry)",0
"668",200610,"MED","Ethiopia",2967602,2006,"Storm",66293714
"669",200610,"MED","Ethiopia",2967602,2006,"Volcanic activity",74849
"670",200610,"MED","Ethiopia",2967602,2006,"Wildfire",0
"671",200610,"MED","Sri Lanka",840150,2006,"Drought",19900000
"672",200610,"MED","Sri Lanka",840150,2006,"Earthquake",2649849
"673",200610,"MED","Sri Lanka",840150,2006,"Epidemic",13083
"674",200610,"MED","Sri Lanka",840150,2006,"Extreme temperature ",0
"675",200610,"MED","Sri Lanka",840150,2006,"Flood",22837930
"676",200610,"MED","Sri Lanka",840150,2006,"Landslide",317757
"677",200610,"MED","Sri Lanka",840150,2006,"Mass movement (dry)",0
"678",200610,"MED","Sri Lanka",840150,2006,"Storm",66293714
"679",200610,"MED","Sri Lanka",840150,2006,"Volcanic activity",74849
"680",200610,"MED","Sri Lanka",840150,2006,"Wildfire",0
"681",200611,"MED","Ethiopia",2027145,2006,"Drought",19900000
"682",200611,"MED","Ethiopia",2027145,2006,"Earthquake",2649849
"683",200611,"MED","Ethiopia",2027145,2006,"Epidemic",13083
"684",200611,"MED","Ethiopia",2027145,2006,"Extreme temperature ",0
