name	normalname	country	latitude	longitude	population
Le Robert	Le Robert	MQ	14.67751	-60.94228	23814
Le Lamentin	Le Lamentin	MQ	14.608	-61.00933	39229
Le François	Le François	MQ	14.61557	-60.90308	19682
La Trinité	La Trinité	MQ	14.73758	-60.96286	15040
Fort-de-France	Fort-de-France	MQ	14.60892	-61.07334	89995
Ducos	Ducos	MQ	14.57529	-60.97453	17394
Zouerate	Zouerate	MR	22.73542	-12.47134	38000
Tékane	Tékane	MR	16.57806	-15.45972	22041
Sélibaby	Sélibaby	MR	15.15846	-12.1843	18424
Rosso	Rosso	MR	16.51378	-15.80503	48922
Nouakchott	Nouakchott	MR	18.08581	-15.9785	661400
Nouâdhibou	Nouâdhibou	MR	20.93098	-17.03465	72337
Néma	Néma	MR	16.61702	-7.25649	60000
Kiffa	Kiffa	MR	16.62073	-11.40208	40281
Kaédi	Kaédi	MR	16.15027	-13.5037	55374
Atar	Atar	MR	20.5177	-13.04857	24021
Aleg	Aleg	MR	17.05314	-13.91312	15211
Brades	Brades	MS	16.79183	-62.21058	1000
Żabbar	Żabbar	MT	35.87611	14.535	15030
Valletta	Valletta	MT	35.89972	14.51472	6794
Qormi	Qormi	MT	35.87601	14.472	18230
Mosta	Mosta	MT	35.90917	14.42556	17789
Birkirkara	Birkirkara	MT	35.89722	14.46111	21676
Vacoas	Vacoas	MU	-20.29806	57.47833	110000
Triolet	Triolet	MU	-20.05472	57.54528	23269
Saint Pierre	Saint Pierre	MU	-20.2175	57.52083	16414
Quatre Bornes	Quatre Bornes	MU	-20.26381	57.4791	80961
Port Louis	Port Louis	MU	-20.16194	57.49889	155226
Mahébourg	Mahébourg	MU	-20.40806	57.7	17042
Goodlands	Goodlands	MU	-20.035	57.64306	20910
Curepipe	Curepipe	MU	-20.31472	57.52028	84200
Centre de Flacq	Centre de Flacq	MU	-20.18972	57.71444	17710
Bel Air Rivière Sèche	Bel Air Rivière Sèche	MU	-20.25777	57.74976	17671
Le Hochet	Le Hochet	MU	-20.135	57.52111	15197
Male	Male	MV	4.1748	73.50888	103693
Karonga	Karonga	MW	-9.93333	33.93333	34207
Zomba	Zomba	MW	-15.38596	35.3188	80932
Salima	Salima	MW	-13.7804	34.4587	30052
Rumphi	Rumphi	MW	-11.01863	33.85746	20727
Nsanje	Nsanje	MW	-16.91995	35.26199	21774
Nkhotakota	Nkhotakota	MW	-12.92744	34.29614	24865
Mzuzu	Mzuzu	MW	-11.46556	34.02071	175345
Mzimba	Mzimba	MW	-11.9	33.6	19308
Mulanje	Mulanje	MW	-16.03163	35.5	16483
Mchinji	Mchinji	MW	-13.79841	32.88019	18305
Mangochi	Mangochi	MW	-14.47815	35.26448	40236
Liwonde	Liwonde	MW	-15.06665	35.22543	22469
Lilongwe	Lilongwe	MW	-13.96692	33.78725	646750
Kasungu	Kasungu	MW	-13.03333	33.48333	42555
Dedza	Dedza	MW	-14.3779	34.33322	15608
Blantyre	Blantyre	MW	-15.78499	35.00854	584877
Balaka	Balaka	MW	-14.97928	34.95575	18902
Gustavo A. Madero	Gustavo A. Madero	MX	19.49016	-99.10978	1193161
Zumpango	Zumpango	MX	19.7967	-99.09946	50742
Zumpango del Río	Zumpango del Río	MX	17.65437	-99.52725	21143
Zacualtipán	Zacualtipán	MX	20.65002	-98.65628	17090
Zacatlán	Zacatlán	MX	19.9355	-97.96125	31707
Zacatepec	Zacatepec	MX	18.65388	-99.19054	21533
Yecapixtla	Yecapixtla	MX	18.88333	-98.865	16811
Xonacatlán	Xonacatlán	MX	19.40513	-99.52807	19687
Xochitepec	Xochitepec	MX	18.78121	-99.23055	16768
Xochimilco	Xochimilco	MX	19.25785	-99.10513	404458
Xicotepec de Juárez	Xicotepec de Juárez	MX	20.27605	-97.96111	37424
Xico	Xico	MX	19.42178	-97.00819	15292
San Miguel Xico Viejo	San Miguel Xico Viejo	MX	19.27022	-98.93588	365777
Álvaro Obregón	Álvaro Obregón	MX	19.35867	-99.20329	727034
Villahermosa	Villahermosa	MX	17.98689	-92.93028	362401
Villa Cuauhtémoc Otzolotepec	Villa Cuauhtémoc Otzolotepec	MX	19.41676	-99.55872	18303
Veracruz	Veracruz	MX	19.18095	-96.1429	568313
Venustiano Carranza	Venustiano Carranza	MX	19.44286	-99.09724	447459
Valle Hermoso	Valle Hermoso	MX	25.67207	-97.81313	47831
Uman	Uman	MX	20.88213	-89.74649	28472
Tuxtla Gutiérrez	Tuxtla Gutiérrez	MX	16.75973	-93.11308	481128
Tuxpan de Rodríguez Cano	Tuxpan de Rodríguez Cano	MX	20.95773	-97.40798	134394
Tultitlán	Tultitlán	MX	19.64756	-99.16796	24387
Tultepec	Tultepec	MX	19.685	-99.12806	65338
Tulancingo	Tulancingo	MX	20.08363	-98.36332	102383
Tula de Allende	Tula de Allende	MX	20.05161	-99.34397	27677
Toluca	Toluca	MX	19.28786	-99.65324	505881
San Bernardino Tlaxcalancingo	San Bernardino Tlaxcalancingo	MX	19.02867	-98.27698	20363
Tlaquiltenango	Tlaquiltenango	MX	18.63693	-99.16208	19056
Tlapa de Comonfort	Tlapa de Comonfort	MX	17.54042	-98.57952	36873
Tlapacoyan	Tlapacoyan	MX	19.96268	-97.21141	33667
Tlalpan	Tlalpan	MX	19.29707	-99.16787	607545
Tlalnepantla	Tlalnepantla	MX	19.54005	-99.19538	715767
Tizimín	Tizimín	MX	21.14284	-88.15119	41993
Tizayuca	Tizayuca	MX	19.83721	-98.97607	39323
Tixtla de Guerrero	Tixtla de Guerrero	MX	17.56732	-99.39799	21130
Ticul	Ticul	MX	20.39833	-89.53541	30282
Santiago Tíanguistenco	Santiago Tíanguistenco	MX	19.18024	-99.46644	20104
Tezontepec de Aldama	Tezontepec de Aldama	MX	20.19073	-99.27429	25511
Teziutlan	Teziutlan	MX	19.8173	-97.35992	70819
Texcoco de Mora	Texcoco de Mora	MX	19.51194	-98.88293	115378
Tequixquiac	Tequixquiac	MX	19.90944	-99.14472	22676
Tequisquiapan	Tequisquiapan	MX	20.5225	-99.89167	29799
Cuautitlán Izcalli	Cuautitlán Izcalli	MX	19.64388	-99.21598	475179
Tepoztlán	Tepoztlán	MX	18.98603	-99.09914	15963
Tepotzotlán	Tepotzotlán	MX	19.71981	-99.2237	44517
Tepeji de Ocampo	Tepeji de Ocampo	MX	19.9063	-99.34297	33196
Tepeaca	Tepeaca	MX	18.96688	-97.8998	24956
Tepatlaxco de Hidalgo	Tepatlaxco de Hidalgo	MX	19.06747	-97.96595	15084
Teoloyucan	Teoloyucan	MX	19.7458	-99.17855	61376
Tenosique de Pino Suárez	Tenosique de Pino Suárez	MX	17.4729	-91.4236	32415
Tenango de Arista	Tenango de Arista	MX	19.10446	-99.5898	20969
Temixco	Temixco	MX	18.85528	-99.23072	91059
Temapache	Temapache	MX	21.06611	-97.64207	101558
Teloloapan	Teloloapan	MX	18.3674	-99.86776	21244
Tecax	Tecax	MX	20.2052	-89.28522	22806
Tehuacán	Tehuacán	MX	18.46148	-97.39282	241429
Tecamachalco	Tecamachalco	MX	18.88352	-97.73344	26227
Teapa	Teapa	MX	17.5497	-92.95211	26331
Taxco de Alarcón	Taxco de Alarcón	MX	18.55462	-99.60592	53217
Tapachula	Tapachula	MX	14.90385	-92.25749	197961
Tantoyuca	Tantoyuca	MX	21.35064	-98.2257	103610
Tampico	Tampico	MX	22.27817	-97.86772	309003
Tamazunchale	Tamazunchale	MX	21.25993	-98.78935	21532
Santo Domingo Tehuantepec	Santo Domingo Tehuantepec	MX	16.32463	-95.24104	37389
Santiago Tuxtla	Santiago Tuxtla	MX	18.46576	-95.3006	15681
Santiago Pinotepa Nacional	Santiago Pinotepa Nacional	MX	16.33847	-98.05532	25669
Santiago Tulantepec	Santiago Tulantepec	MX	20.0357	-98.35639	15625
Moyotzingo	Moyotzingo	MX	19.24968	-98.40473	24555
Santa María Chimalhuacán	Santa María Chimalhuacán	MX	19.42155	-98.95038	525389
Santa Cruz Xoxocotlán	Santa Cruz Xoxocotlán	MX	17.02958	-96.73518	61846
Tecamac de Felipe Villanueva	Tecamac de Felipe Villanueva	MX	19.71288	-98.96895	15244
Chiautempan	Chiautempan	MX	19.30633	-98.21773	48322
San Salvador El Seco	San Salvador El Seco	MX	19.13325	-97.64167	15271
San Salvador Atenco	San Salvador Atenco	MX	19.5517	-98.91867	16159
San Pablo de las Salinas	San Pablo de las Salinas	MX	19.6667	-99.09527	173557
San Pablo Autopan	San Pablo Autopan	MX	19.35638	-99.65724	30417
San Miguel Zinacantepec	San Miguel Zinacantepec	MX	19.28428	-99.73394	54220
Coatlinchán	Coatlinchán	MX	19.44999	-98.87274	21498
San Mateo Atenco	San Mateo Atenco	MX	19.26757	-99.53214	68602
San Martin Texmelucan de Labastida	San Martin Texmelucan de Labastida	MX	19.28431	-98.43885	75903
Teolocholco	Teolocholco	MX	19.24333	-98.19083	16240
Teotihuacán de Arista	Teotihuacán de Arista	MX	19.68972	-98.86083	23325
San Juan del Río	San Juan del Río	MX	20.3878	-99.99605	118173
Tuxtepec	Tuxtepec	MX	18.0883	-96.12535	92121
San Francisco Acuautla	San Francisco Acuautla	MX	19.34317	-98.85557	21905
Sanctorum	Sanctorum	MX	19.09917	-98.25417	27936
San Cristóbal de las Casas	San Cristóbal de las Casas	MX	16.73176	-92.64126	128996
San Andres Tuxtla	San Andres Tuxtla	MX	18.4487	-95.21327	55697
Salina Cruz	Salina Cruz	MX	16.18405	-95.20143	73648
Río Verde	Río Verde	MX	21.93032	-99.99169	48854
Río Bravo	Río Bravo	MX	25.98729	-98.09414	85481
Río Blanco	Río Blanco	MX	18.83036	-97.156	39543
Reynosa	Reynosa	MX	26.08061	-98.28835	498654
Puerto Escondido	Puerto Escondido	MX	15.87037	-97.07726	19488
Puebla	Puebla	MX	19.04334	-98.20193	1590256
Progreso de Alvaro Obregon	Progreso de Alvaro Obregon	MX	20.24929	-99.18988	16548
Progreso de Castro	Progreso de Castro	MX	21.28546	-89.64744	47124
Poza Rica de Hidalgo	Poza Rica de Hidalgo	MX	20.53315	-97.45946	174526
Polanco	Polanco	MX	19.41667	-99.2	50000
Playa del Carmen	Playa del Carmen	MX	20.6274	-87.07987	100383
Pijijiapan	Pijijiapan	MX	15.68618	-93.20938	15101
Peto	Peto	MX	20.12776	-88.92282	17607
Perote	Perote	MX	19.56233	-97.24235	32559
Paraiso	Paraiso	PH	10.8849	123.3627	30494
Papantla de Olarte	Papantla de Olarte	MX	20.44655	-97.32495	47958
Pánuco	Pánuco	MX	22.05373	-98.18498	35316
Palmarito Tochapán	Palmarito Tochapán	MX	18.89891	-97.63892	15690
Palenque	Palenque	MX	17.50953	-91.98248	36669
Pachuca de Soto	Pachuca de Soto	MX	20.11697	-98.73329	319581
Ozumba de Alzate	Ozumba de Alzate	MX	19.03689	-98.79516	19929
Oxkutzkab	Oxkutzkab	MX	20.30734	-89.41809	21508
Orizaba	Orizaba	MX	18.85195	-97.09957	121348
Ometepec	Ometepec	MX	16.69008	-98.40797	17801
Ocozocoautla de Espinosa	Ocozocoautla de Espinosa	MX	16.76231	-93.37476	31596
Ocoyoacac	Ocoyoacac	MX	19.27127	-99.45787	24647
Ocosingo	Ocosingo	MX	16.90639	-92.09374	28721
Oaxaca de Juárez	Oaxaca de Juárez	MX	17.06542	-96.72365	262566
Nuevo Laredo	Nuevo Laredo	MX	27.47629	-99.51639	349550
Nogales	Nogales	MX	31.30862	-110.94217	185882
Nicolás Romero	Nicolás Romero	MX	19.63658	-99.30682	245383
Naucalpan de Juárez	Naucalpan de Juárez	MX	19.47851	-99.23963	846185
Naranjos	Naranjos	MX	21.35087	-97.68656	19689
Villa Nanchital	Villa Nanchital	MX	18.07117	-94.40756	25982
Motul	Motul	MX	21.09571	-89.28332	21109
Motozintla	Motozintla	MX	15.36694	-92.24605	19092
Montemorelos	Montemorelos	MX	25.18909	-99.82865	37694
Mixquiahuala de Juarez	Mixquiahuala de Juarez	MX	20.23031	-99.21396	22610
Misantla	Misantla	MX	19.92992	-96.85194	23242
Miramar	Miramar	US	25.98731	-80.23227	122041
Minatitlan	Minatitlan	MX	17.99925	-94.55441	150895
Milpa Alta	Milpa Alta	MX	19.19251	-99.02317	115895
Miahuatlán de Porfirio Díaz	Miahuatlán de Porfirio Díaz	MX	16.33276	-96.59562	17632
Metepec	Metepec	MX	19.25934	-99.60175	172982
Matías Romero	Matías Romero	MX	16.87902	-95.03939	21064
Heroica Matamoros	Heroica Matamoros	MX	25.87972	-97.50417	449815
Martínez de la Torre	Martínez de la Torre	MX	20.07082	-97.06078	100377
Mapastepec	Mapastepec	MX	15.43358	-92.90039	16082
Malinaltepec	Malinaltepec	MX	17.24501	-98.67091	26613
Magdalena Contreras	Magdalena Contreras	MX	19.33212	-99.21118	228927
Macuspana	Macuspana	MX	17.76152	-92.5965	30409
Reyes Acozac	Reyes Acozac	MX	19.7755	-98.98079	22133
Los Reyes La Paz	Los Reyes La Paz	MX	19.36357	-98.97707	251168
Lerma de Villada	Lerma de Villada	MX	19.28881	-99.51163	18145
Lerdo de Tejada	Lerdo de Tejada	MX	18.62936	-95.51968	18941
Las Margaritas	Las Margaritas	MX	16.31265	-91.98107	103403
La Isla	La Isla	MX	18.6	-96.15	24558
Kanasín	Kanasín	MX	20.93482	-89.55871	77240
Juchitán de Zaragoza	Juchitán de Zaragoza	MX	16.43603	-95.01975	67637
Jojutla	Jojutla	MX	18.61472	-99.18028	18867
Jiutepec	Jiutepec	MX	18.88139	-99.17778	162427
Jalpa de Méndez	Jalpa de Méndez	MX	18.17633	-93.063	15320
Xalapa de Enríquez	Xalapa de Enríquez	MX	19.53124	-96.91589	425148
Izúcar de Matamoros	Izúcar de Matamoros	MX	18.60157	-98.46152	42936
San Jerónimo Ixtepec	San Jerónimo Ixtepec	MX	16.57855	-95.10223	23150
Ixtapan de la Sal	Ixtapan de la Sal	MX	18.84369	-99.67671	17648
Ixtapaluca	Ixtapaluca	MX	19.31556	-98.88284	351001
Iztapalapa	Iztapalapa	MX	19.35738	-99.0671	1820888
Ixtaczoquitlán	Ixtaczoquitlán	MX	18.85364	-97.06229	23522
Iztacalco	Iztacalco	MX	19.39528	-99.09778	384326
Ixmiquilpan	Ixmiquilpan	MX	20.47841	-99.21697	32474
Iguala de la Independencia	Iguala de la Independencia	MX	18.34536	-99.5413	112106
Hunucmá	Hunucmá	MX	21.01723	-89.87551	22288
Huixtla	Huixtla	MX	15.1402	-92.46587	29257
Ciudad de Huitzuco	Ciudad de Huitzuco	MX	18.30111	-99.33111	17475
Huejutla de Reyes	Huejutla de Reyes	MX	21.14	-98.41944	40015
Huejotzingo	Huejotzingo	MX	19.15945	-98.40734	21763
Huauchinango	Huauchinango	MX	20.17376	-98.05491	49852
Huatusco de Chicuellar	Huatusco de Chicuellar	MX	19.14876	-96.9676	29387
Ciudad de Huajuapan de León	Ciudad de Huajuapan de León	MX	17.80787	-97.77956	47844
Frontera Comalapa	Frontera Comalapa	MX	15.66046	-92.14282	18704
Frontera	Frontera	MX	18.54326	-92.6453	22621
Fortín de las Flores	Fortín de las Flores	MX	18.90806	-97	21370
Felipe Carrillo Puerto	Felipe Carrillo Puerto	MX	19.5775	-88.04529	23109
Escárcega	Escárcega	MX	18.60891	-90.74544	28159
Emiliano Zapata	Emiliano Zapata	MX	18.83677	-99.18207	37724
Ciudad Mante	Ciudad Mante	MX	22.74304	-98.9739	79981
Ecatepec	Ecatepec	MX	19.61725	-99.06601	1806226
Cunduacán	Cunduacán	MX	18.06557	-93.17302	17904
Cuernavaca	Cuernavaca	MX	18.9261	-99.23075	343769
Cuautlancingo	Cuautlancingo	MX	19.08995	-98.27319	17729
Cuautla Morelos	Cuautla Morelos	MX	18.80459	-98.94555	146178
Cuautitlán	Cuautitlán	MX	19.67029	-99.17865	84737
Cuautepec de Hinojosa	Cuautepec de Hinojosa	MX	20.03557	-98.31015	16543
Cuajimalpa	Cuajimalpa	MX	19.35993	-99.29388	173625
San Miguel de Cozumel	San Miguel de Cozumel	MX	20.501	-86.94598	73934
Coyotepec	Coyotepec	MX	19.77722	-99.21295	35793
Coyoacán	Coyoacán	MX	19.3467	-99.16174	628063
Cosoleacaque	Cosoleacaque	MX	17.99794	-94.63542	20371
Cosamaloapan de Carpio	Cosamaloapan de Carpio	MX	18.36759	-95.79857	28768
San Bernardino Contla	San Bernardino Contla	MX	19.32932	-98.1664	24569
Comitán	Comitán	MX	16.24471	-92.13425	79944
Comalcalco	Comalcalco	MX	18.26316	-93.22397	40992
Coatzintla	Coatzintla	MX	20.48699	-97.46823	30607
Coatzacoalcos	Coatzacoalcos	MX	18.13346	-94.44242	230717
Coatepec	Coatepec	MX	19.45229	-96.96148	48453
Coacalco	Coacalco	MX	19.63453	-99.1005	313405
Ciudad Victoria	Ciudad Victoria	MX	23.74174	-99.14599	269923
Ciudad Valles	Ciudad Valles	MX	21.98333	-99.01667	109504
Ciudad Serdán	Ciudad Serdán	MX	18.9894	-97.44702	22128
Ciudad Sahagun	Ciudad Sahagun	MX	19.77557	-98.57471	28647
Ciudad Nezahualcoyotl	Ciudad Nezahualcoyotl	MX	19.40061	-99.01483	1232220
Ciudad Miguel Alemán	Ciudad Miguel Alemán	MX	26.39952	-99.02836	19857
Ciudad Mendoza	Ciudad Mendoza	MX	18.80645	-97.1787	35546
Ciudad Madero	Ciudad Madero	MX	22.27228	-97.83623	192736
Ciudad Fernández	Ciudad Fernández	MX	21.94037	-100.0117	29671
Mexico City	Mexico City	MX	19.42847	-99.12766	12294193
Ciudad del Carmen	Ciudad del Carmen	MX	18.64592	-91.82991	141308
Cintalapa de Figueroa	Cintalapa de Figueroa	MX	16.68393	-93.71814	33464
Cholula	Cholula	MX	19.06406	-98.30352	151667
Chilpancingo de los Bravos	Chilpancingo de los Bravos	MX	17.5506	-99.50578	165250
Chilapa de Alvarez	Chilapa de Alvarez	MX	17.59459	-99.17639	23665
Chignahuapan	Chignahuapan	MX	19.83866	-98.03171	16138
Chiconcuac	Chiconcuac	MX	19.55939	-98.89884	19047
San Vicente Chicoloapan	San Vicente Chicoloapan	MX	19.41687	-98.90202	84440
Chichén-Itzá	Chichén-Itzá	MX	20.66667	-88.56667	18000
Chiautla	Chiautla	MX	19.54895	-98.88236	73696
Chiapa de Corzo	Chiapa de Corzo	MX	16.7077	-93.01184	32182
Chetumal	Chetumal	MX	18.51413	-88.30381	134412
Champotón	Champotón	MX	19.34441	-90.72576	24809
Chalco de Díaz Covarrubias	Chalco de Díaz Covarrubias	MX	19.26174	-98.89775	163996
Cerro Azul	Cerro Azul	MX	21.192	-97.74088	19632
Catemaco	Catemaco	MX	18.42131	-95.11398	24257
Carlos A. Carrillo	Carlos A. Carrillo	MX	18.37477	-95.75444	17990
Cardenas	Cardenas	MX	22.00144	-99.64247	15331
Capulhuac	Capulhuac	MX	19.19354	-99.46585	20517
Cancún	Cancún	MX	21.17429	-86.84656	542043
Campeche	Campeche	MX	19.83803	-90.5277	205212
Calpulalpan	Calpulalpan	MX	19.58867	-98.56972	29320
Berriozábal	Berriozábal	MX	16.79853	-93.27163	20952
Banderilla	Banderilla	MX	19.58893	-96.93727	15757
Azcapotzalco	Azcapotzalco	MX	19.48698	-99.18594	425298
Axochiapan	Axochiapan	MX	18.50307	-98.75219	17568
Atlixco	Atlixco	MX	18.90815	-98.43613	85891
Atlacomulco	Atlacomulco	MX	19.80038	-99.87376	22247
Ciudad López Mateos	Ciudad López Mateos	MX	19.58547	-99.26035	521034
Apizaco	Apizaco	MX	19.41333	-98.14358	46459
Apan	Apan	MX	19.71128	-98.45086	26385
Amozoc de Mota	Amozoc de Mota	MX	19.04611	-98.045	77106
Amecameca	Amecameca	MX	19.12384	-98.76649	31718
Heroica Alvarado	Heroica Alvarado	MX	18.77143	-95.76181	21518
Altotonga	Altotonga	MX	19.76613	-97.24514	15800
Altepexi	Altepexi	MX	18.37035	-97.29966	16587
Allende	Allende	MX	25.27673	-100.01442	22609
Álamo	Álamo	MX	20.91063	-97.67485	22740
Ajalpan	Ajalpan	MX	18.37908	-97.25867	24218
Agua Dulce	Agua Dulce	MX	18.13909	-94.14527	36119
Actopan	Actopan	MX	20.26961	-98.94377	26705
Acayucan	Acayucan	MX	17.94885	-94.91399	46990
Acatzingo	Acatzingo	MX	18.98196	-97.78363	22386
Acatlán de Osorio	Acatlán de Osorio	MX	18.2025	-98.04864	16292
Acapulco de Juárez	Acapulco de Juárez	MX	16.86336	-99.8901	652136
Acajete	Acajete	MX	19.11154	-97.95231	18068
San Antonio de la Cal	San Antonio de la Cal	MX	17.02833	-96.70056	20198
Hidalgo	Hidalgo	MX	25.8579	-99.61898	15227
Río de Teapa	Río de Teapa	MX	17.78282	-92.90042	26500
Huamantla	Huamantla	MX	19.31451	-97.9252	45903
Zacatelco	Zacatelco	MX	19.21583	-98.23972	38466
Tlaxcala de Xicohtencatl	Tlaxcala de Xicohtencatl	MX	19.31905	-98.19982	84670
Papalotla	Papalotla	MX	19.16861	-98.20389	22969
Villa Vicente Guerrero	Villa Vicente Guerrero	MX	19.12123	-98.16572	52591
Tonalá	Tonalá	MX	20.62445	-103.23423	401509
Arriaga	Arriaga	MX	16.2375	-93.90184	22820
San Andrés Cholula	San Andrés Cholula	MX	19.05144	-98.29526	80118
San Mateo Otzacatipan	San Mateo Otzacatipan	MX	19.33273	-99.60345	18823
Santa María Totoltepec	Santa María Totoltepec	MX	19.30653	-99.59279	18779
Miguel Hidalgo	Miguel Hidalgo	MX	19.43471	-99.20091	353534
Cuauhtémoc	Cuauhtémoc	MX	19.44506	-99.14612	521348
Huixquilucan	Huixquilucan	MX	19.35985	-99.35016	124846
Santiago Teyahualco	Santiago Teyahualco	MX	19.65791	-99.1234	41757
Buenavista	Buenavista	MX	19.60833	-99.16944	206081
Miguel Alemán (La Doce)	Miguel Alemán (La Doce)	MX	28.84028	-111.4775	30869
Leyva Solano	Leyva Solano	MX	25.66163	-108.637	27536
Guadalupe Victoria	Guadalupe Victoria	MX	32.28924	-115.10534	18244
Ixtapa-Zihuatanejo	Ixtapa-Zihuatanejo	MX	17.64344	-101.55212	61308
Zapotlanejo	Zapotlanejo	MX	20.62248	-103.06766	29055
Zapopan	Zapopan	MX	20.72356	-103.38479	987516
Zacoalco de Torres	Zacoalco de Torres	MX	20.22816	-103.5687	16468
Zacatecas	Zacatecas	MX	22.76843	-102.58141	118562
Zacapú	Zacapú	MX	19.81396	-101.79157	50112
Yuriria	Yuriria	MX	20.21081	-101.13212	21775
Yurécuaro	Yurécuaro	MX	20.33738	-102.28342	23843
Villagrán	Villagrán	MX	20.51452	-100.99745	24155
Ciudad Frontera	Ciudad Frontera	MX	26.92814	-101.45212	64976
García	García	MX	25.81147	-100.5941	26950
Ciudad de Villa de Álvarez	Ciudad de Villa de Álvarez	MX	19.26722	-103.73778	117600
Valle de Santiago	Valle de Santiago	MX	20.39321	-101.18917	60528
Valle de Bravo	Valle de Bravo	MX	19.19501	-100.13132	28280
Uruapan	Uruapan	MX	19.41116	-102.05644	237308
Uriangato	Uriangato	MX	20.14085	-101.18251	49745
Tuxpan	Tuxpan	MX	19.55555	-103.37587	32462
Torreon	Torreon	MX	25.54389	-103.41898	524066
Tlaquepaque	Tlaquepaque	MX	20.64091	-103.29327	493646
Tlajomulco de Zúñiga	Tlajomulco de Zúñiga	MX	20.47421	-103.44654	17025
Tijuana	Tijuana	MX	32.5027	-117.00371	1376457
Tesistán	Tesistán	MX	20.80051	-103.46993	29253
Tequila	Tequila	MX	20.88197	-103.83569	25283
Tepic	Tepic	MX	21.50951	-104.89569	280592
Tepatitlán de Morelos	Tepatitlán de Morelos	MX	20.81692	-102.76347	83694
Tepalcatepec	Tepalcatepec	MX	19.18666	-102.8493	15281
Tejupilco de Hidalgo	Tejupilco de Hidalgo	MX	18.90475	-100.15275	25036
Tecoman	Tecoman	MX	18.91678	-103.87786	79579
Tecate	Tecate	MX	32.56717	-116.62509	58300
Tangancícuaro de Arista	Tangancícuaro de Arista	MX	19.88733	-102.20636	15182
Tamazula de Gordiano	Tamazula de Gordiano	MX	19.68006	-103.2514	18397
Tala	Tala	MX	20.6536	-103.70092	30942
Tacámbaro de Codallos	Tacámbaro de Codallos	MX	19.23502	-101.45824	21059
Sombrerete	Sombrerete	MX	23.63466	-103.64244	18805
Soledad Díez Gutiérrez	Soledad Díez Gutiérrez	MX	22.18778	-100.94192	194006
Sayula	Sayula	MX	19.88225	-103.60027	25312
Santiago Papasquiaro	Santiago Papasquiaro	MX	25.04389	-105.41917	26121
Santiago Ixcuintla	Santiago Ixcuintla	MX	21.81295	-105.20844	18365
Santa Rosa Jauregui	Santa Rosa Jauregui	MX	20.74122	-100.44843	17091
San Nicolás de los Garza	San Nicolás de los Garza	MX	25.74167	-100.30222	443273
San Miguel el Alto	San Miguel el Alto	MX	21.03011	-102.40414	22204
San Miguel de Papasquiaro	San Miguel de Papasquiaro	MX	24.83078	-105.3364	22750
San Miguel de Allende	San Miguel de Allende	MX	20.91528	-100.74389	69811
San Luis Río Colorado	San Luis Río Colorado	MX	32.45612	-114.77186	139254
San Luis Potosí	San Luis Potosí	MX	22.14982	-100.97916	677704
San Luis de la Paz	San Luis de la Paz	MX	21.29787	-100.51676	47321
Cabo San Lucas	Cabo San Lucas	MX	22.89088	-109.91238	42601
San Juan de los Lagos	San Juan de los Lagos	MX	21.24891	-102.33184	45671
San José Iturbide	San José Iturbide	MX	21.00153	-100.38416	16702
San José del Cabo	San José del Cabo	MX	23.05888	-109.69771	48518
San Francisco del Rincón	San Francisco del Rincón	MX	21.01843	-101.85515	66949
San Buenaventura	San Buenaventura	MX	19.3025	-98.86306	44761
Nicolás R Casillas	Nicolás R Casillas	MX	20.54638	-103.46622	15107
Salvatierra	Salvatierra	MX	20.21249	-100.87923	32972
Saltillo	Saltillo	MX	25.42321	-101.0053	621250
Sahuayo de Morelos	Sahuayo de Morelos	MX	20.05859	-102.71575	58513
Sabinas Hidalgo	Sabinas Hidalgo	MX	26.50358	-100.18187	32047
Ciudad Sabinas	Ciudad Sabinas	MX	27.85591	-101.11738	49199
Rosarito	Rosarito	MX	32.36044	-117.04645	66020
Romita	Romita	MX	20.87127	-101.51683	19351
Rincón de Romos	Rincón de Romos	MX	22.22819	-102.32216	24683
Ramos Arizpe	Ramos Arizpe	MX	25.53928	-100.94742	38258
Santiago de Querétaro	Santiago de Querétaro	MX	20.58806	-100.38806	626495
Puruándiro	Puruándiro	MX	20.08886	-101.51579	28350
Puerto Vallarta	Puerto Vallarta	MX	20.617	-105.23018	187134
Puerto Peñasco	Puerto Peñasco	MX	31.31716	-113.53799	33875
Piedras Negras	Piedras Negras	MX	28.70007	-100.52353	150178
Petatlán	Petatlán	MX	17.53768	-101.26798	21038
Pénjamo	Pénjamo	MX	20.43222	-101.72129	33509
Pátzcuaro	Pátzcuaro	MX	19.51594	-101.60887	49016
Parras de la Fuente	Parras de la Fuente	MX	25.44156	-102.1792	32253
Paracho de Verduzco	Paracho de Verduzco	MX	19.64745	-102.04897	15965
Palau	Palau	MX	27.89232	-101.42319	16904
Ojinaga	Ojinaga	MX	29.56689	-104.54487	22128
Ocotlán	Ocotlán	MX	20.3553	-102.77358	81527
Nuevo México	Nuevo México	MX	20.7565	-103.44297	28135
Nuevo Casas Grandes	Nuevo Casas Grandes	MX	30.41552	-107.91166	51356
Nueva Rosita	Nueva Rosita	MX	27.94028	-101.21812	36642
Nueva Italia de Ruiz	Nueva Italia de Ruiz	MX	19.02492	-102.09318	31424
Navolato	Navolato	MX	24.7661	-107.70225	28457
Navojoa	Navojoa	MX	27.07015	-109.44391	120000
Nava	Nava	MX	28.42071	-100.76565	18639
Moroleón	Moroleón	MX	20.12571	-101.19208	40063
